code,name,level,parent
A10BA01,phenformin,5,A10BA
A10BA02,metformin,5,A10BA
A10BA03,buformin,5,A10BA
A10BB01,glibenclamide,5,A10BB
A10BB02,chlorpropamide,5,A10BB
A10BB03,tolbutamide,5,A10BB
A10BB04,glibornuride,5,A10BB
A10BB05,tolazamide,5,A10BB
A10BB06,carbutamide,5,A10BB
A10BB07,glipizide,5,A10BB
A10BB08,gliquidone,5,A10BB
A10BB09,gliclazide,5,A10BB
A10BB10,metahexamide,5,A10BB
A10BB11,glisoxepide,5,A10BB
A10BB12,glimepiride,5,A10BB
A10BB31,acetohexamide,5,A10BB
A10BC01,glymidine,5,A10BC
A10BD01,phenformin and sulfonylureas,5,A10BD
A10BD02,metformin and sulfonylureas,5,A10BD
A10BD03,metformin and rosiglitazone,5,A10BD
A10BD04,glimepiride and rosiglitazone,5,A10BD
A10BD05,metformin and pioglitazone,5,A10BD
A10BD06,glimepiride and pioglitazone,5,A10BD
A10BD07,metformin and sitagliptin,5,A10BD
A10BD08,metformin and vildagliptin,5,A10BD
A10BD09,pioglitazone and alogliptin,5,A10BD
A10BD10,metformin and saxagliptin,5,A10BD
A10BD11,metformin and linagliptin,5,A10BD
A10BD12,pioglitazone and sitagliptin,5,A10BD
A10BD13,metformin and alogliptin,5,A10BD
A10BD14,metformin and repaglinide,5,A10BD
A10BD15,metformin and dapagliflozin,5,A10BD
A10BD16,metformin and canagliflozin,5,A10BD
A10BD17,metformin and acarbose,5,A10BD
A10BD18,metformin and gemigliptin,5,A10BD
A10BD19,linagliptin and empagliflozin,5,A10BD
A10BD20,metformin and empagliflozin,5,A10BD
A10BD21,saxagliptin and dapagliflozin,5,A10BD
A10BD22,metformin and evogliptin,5,A10BD
A10BD23,metformin and ertugliflozin,5,A10BD
A10BD24,sitagliptin and ertugliflozin,5,A10BD
A10BD25,"metformin, saxagliptin and dapagliflozin",5,A10BD
A10BD26,metformin and lobeglitazone,5,A10BD
A10BF01,acarbose,5,A10BF
A10BF02,miglitol,5,A10BF
A10BF03,voglibose,5,A10BF
A10BG01,troglitazone,5,A10BG
A10BG02,rosiglitazone,5,A10BG
A10BG03,pioglitazone,5,A10BG
A10BG04,lobeglitazone,5,A10BG
A10BH01,sitagliptin,5,A10BH
A10BH02,vildagliptin,5,A10BH
A10BH03,saxagliptin,5,A10BH
A10BH04,alogliptin,5,A10BH
A10BH05,linagliptin,5,A10BH
A10BH06,gemigliptin,5,A10BH
A10BH07,evogliptin,5,A10BH
A10BH08,teneligliptin,5,A10BH
A10BH51,sitagliptin and simvastatin,5,A10BH
A10BH52,gemigliptin and rosuvastatin,5,A10BH
A10BJ01,exenatide,5,A10BJ
A10BJ02,liraglutide,5,A10BJ
A10BJ03,lixisenatide,5,A10BJ
A10BJ04,albiglutide,5,A10BJ
A10BJ05,dulaglutide,5,A10BJ
A10BJ06,semaglutide,5,A10BJ
A10BJ07,beinaglutide,5,A10BJ
A10BK01,dapagliflozin,5,A10BK
A10BK02,canagliflozin,5,A10BK
A10BK03,empagliflozin,5,A10BK
A10BK04,ertugliflozin,5,A10BK
A10BK05,ipragliflozin,5,A10BK
A10BK06,sotagliflozin,5,A10BK
A10BK07,luseogliflozin,5,A10BK
A10BX01,guar gum,5,A10BX
A10BX02,repaglinide,5,A10BX
A10BX03,nateglinide,5,A10BX
A10BX05,pramlintide,5,A10BX
A10BX06,benfluorex,5,A10BX
A10BX08,mitiglinide,5,A10BX
A10XA01,tolrestat,5,A10XA
A11AA01,multivitamins and iron,5,A11AA
A11AA02,multivitamins and calcium,5,A11AA
A11AA03,"multivitamins and other minerals, incl. combinations",5,A11AA
A11AA04,multivitamins and trace elements,5,A11AA
A11CA01,retinol (vit A),5,A11CA
A11CA02,betacarotene,5,A11CA
A11CC01,ergocalciferol,5,A11CC
A11CC02,dihydrotachysterol,5,A11CC
A11CC03,alfacalcidol,5,A11CC
A11CC04,calcitriol,5,A11CC
A11CC05,colecalciferol,5,A11CC
A11CC06,calcifediol,5,A11CC
A11CC20,combinations,5,A11CC
A11CC55,"colecalciferol, combinations",5,A11CC
A11DA01,thiamine (vit B1),5,A11DA
A11DA02,sulbutiamine,5,A11DA
A11DA03,benfotiamine,5,A11DA
A11GA01,ascorbic acid (vit C),5,A11GA
A11GB01,ascorbic acid (vit C) and calcium,5,A11GB
A11HA01,nicotinamide,5,A11HA
A11HA02,pyridoxine (vit B6),5,A11HA
A11HA03,tocopherol (vit E),5,A11HA
A11HA04,riboflavin (vit B2),5,A11HA
A11HA05,biotin,5,A11HA
A11HA06,pyridoxal phosphate,5,A11HA
A11HA07,inositol,5,A11HA
A11HA08,tocofersolan,5,A11HA
A11HA30,dexpanthenol,5,A11HA
A11HA31,calcium pantothenate,5,A11HA
A11HA32,pantethine,5,A11HA
A12AA01,calcium phosphate,5,A12AA
A12AA02,calcium glubionate,5,A12AA
A12AA03,calcium gluconate,5,A12AA
A12AA04,calcium carbonate,5,A12AA
A12AA05,calcium lactate,5,A12AA
A12AA06,calcium lactate gluconate,5,A12AA
A12AA07,calcium chloride,5,A12AA
A12AA08,calcium glycerylphosphate,5,A12AA
A12AA09,calcium citrate lysine complex,5,A12AA
A12AA10,calcium glucoheptonate,5,A12AA
A12AA11,calcium pangamate,5,A12AA
A12AA13,calcium citrate,5,A12AA
A12AA20,calcium (different salts in combination),5,A12AA
A12AA30,calcium laevulate,5,A12AA
A12BA01,potassium chloride,5,A12BA
A12BA02,potassium citrate,5,A12BA
A12BA03,potassium hydrogentartrate,5,A12BA
A12BA04,potassium hydrogencarbonate,5,A12BA
A12BA05,potassium gluconate,5,A12BA
A12BA30,potassium (different salts in combination),5,A12BA
A12BA51,"potassium chloride, combinations",5,A12BA
A12CA01,sodium chloride,5,A12CA
A12CA02,sodium sulfate,5,A12CA
A12CB01,zinc sulfate,5,A12CB
A12CB02,zinc gluconate,5,A12CB
A12CB03,zinc protein complex,5,A12CB
A12CC01,magnesium chloride,5,A12CC
A12CC02,magnesium sulfate,5,A12CC
A12CC03,magnesium gluconate,5,A12CC
A12CC04,magnesium citrate,5,A12CC
A12CC05,magnesium aspartate,5,A12CC
A12CC06,magnesium lactate,5,A12CC
A12CC07,magnesium levulinate,5,A12CC
A12CC08,magnesium pidolate,5,A12CC
A12CC09,magnesium orotate,5,A12CC
A12CC10,magnesium oxide,5,A12CC
A12CC30,magnesium (different salts in combination),5,A12CC
A12CD01,sodium fluoride,5,A12CD
A12CD02,sodium monofluorophosphate,5,A12CD
A12CD51,"fluoride, combinations",5,A12CD
A12CE01,sodium selenate,5,A12CE
A12CE02,sodium selenite,5,A12CE
A14AA01,androstanolone,5,A14AA
A14AA02,stanozolol,5,A14AA
A14AA03,metandienone,5,A14AA
A14AA04,metenolone,5,A14AA
A14AA05,oxymetholone,5,A14AA
A14AA06,quinbolone,5,A14AA
A14AA07,prasterone,5,A14AA
A14AA08,oxandrolone,5,A14AA
A14AA09,norethandrolone,5,A14AA
A14AB01,nandrolone,5,A14AB
A14AB02,ethylestrenol,5,A14AB
A14AB03,oxabolone cipionate,5,A14AB
A16AA01,levocarnitine,5,A16AA
A16AA02,ademetionine,5,A16AA
A16AA03,glutamine,5,A16AA
A16AA04,mercaptamine,5,A16AA
A16AA05,carglumic acid,5,A16AA
A16AA06,betaine,5,A16AA
A16AA07,metreleptin,5,A16AA
A16AB01,alglucerase,5,A16AB
A16AB02,imiglucerase,5,A16AB
A16AB03,agalsidase alfa,5,A16AB
A16AB04,agalsidase beta,5,A16AB
A16AB05,laronidase,5,A16AB
A16AB06,sacrosidase,5,A16AB
A16AB07,alglucosidase alfa,5,A16AB
A16AB08,galsulfase,5,A16AB
A16AB09,idursulfase,5,A16AB
A16AB10,velaglucerase alfa,5,A16AB
A16AB11,taliglucerase alfa,5,A16AB
A16AB12,elosulfase alfa,5,A16AB
A16AB13,asfotase alfa,5,A16AB
A16AB14,sebelipase alfa,5,A16AB
A16AB15,velmanase alfa,5,A16AB
A16AB16,idursulfase beta,5,A16AB
A16AB17,cerliponase alfa,5,A16AB
A16AB18,vestronidase alfa,5,A16AB
A16AB19,pegvaliase,5,A16AB
A16AX01,thioctic acid,5,A16AX
A16AX02,anethole trithione,5,A16AX
A16AX03,sodium phenylbutyrate,5,A16AX
A16AX04,nitisinone,5,A16AX
A16AX05,zinc acetate,5,A16AX
A16AX06,miglustat,5,A16AX
A16AX07,sapropterin,5,A16AX
A16AX08,teduglutide,5,A16AX
A16AX09,glycerol phenylbutyrate,5,A16AX
A16AX10,eliglustat,5,A16AX
A16AX11,sodium benzoate,5,A16AX
A16AX12,trientine,5,A16AX
A16AX13,uridine triacetate,5,A16AX
A16AX14,migalastat,5,A16AX
A16AX15,telotristat,5,A16AX
A16AX16,givosiran,5,A16AX
A16AX17,triheptanoin,5,A16AX
A16AX18,lumasiran,5,A16AX
A16AX30,sodium benzoate and sodium phenylacetate,5,A16AX
B01AA01,dicoumarol,5,B01AA
B01AA02,phenindione,5,B01AA
B01AA03,warfarin,5,B01AA
B01AA04,phenprocoumon,5,B01AA
B01AA07,acenocoumarol,5,B01AA
B01AA08,ethyl biscoumacetate,5,B01AA
B01AA09,clorindione,5,B01AA
B01AA10,diphenadione,5,B01AA
B01AA11,tioclomarol,5,B01AA
B01AA12,fluindione,5,B01AA
B01AB01,heparin,5,B01AB
B01AB02,antithrombin III,5,B01AB
B01AB04,dalteparin,5,B01AB
B01AB05,enoxaparin,5,B01AB
B01AB06,nadroparin,5,B01AB
B01AB07,parnaparin,5,B01AB
B01AB08,reviparin,5,B01AB
B01AB09,danaparoid,5,B01AB
B01AB10,tinzaparin,5,B01AB
B01AB11,sulodexide,5,B01AB
B01AB12,bemiparin,5,B01AB
B01AB51,"heparin, combinations",5,B01AB
B01AC01,ditazole,5,B01AC
B01AC02,cloricromen,5,B01AC
B01AC03,picotamide,5,B01AC
B01AC04,clopidogrel,5,B01AC
B01AC05,ticlopidine,5,B01AC
B01AC06,acetylsalicylic acid,5,B01AC
B01AC07,dipyridamole,5,B01AC
B01AC08,carbasalate calcium,5,B01AC
B01AC09,epoprostenol,5,B01AC
B01AC10,indobufen,5,B01AC
B01AC11,iloprost,5,B01AC
B01AC13,abciximab,5,B01AC
B01AC15,aloxiprin,5,B01AC
B01AC16,eptifibatide,5,B01AC
B01AC17,tirofiban,5,B01AC
B01AC18,triflusal,5,B01AC
B01AC19,beraprost,5,B01AC
B01AC21,treprostinil,5,B01AC
B01AC22,prasugrel,5,B01AC
B01AC23,cilostazol,5,B01AC
B01AC24,ticagrelor,5,B01AC
B01AC25,cangrelor,5,B01AC
B01AC26,vorapaxar,5,B01AC
B01AC27,selexipag,5,B01AC
B01AC30,combinations,5,B01AC
B01AC56,"acetylsalicylic acid, combinations with proton pump inhibitors",5,B01AC
B01AD01,streptokinase,5,B01AD
B01AD02,alteplase,5,B01AD
B01AD03,anistreplase,5,B01AD
B01AD04,urokinase,5,B01AD
B01AD05,fibrinolysin,5,B01AD
B01AD06,brinase,5,B01AD
B01AD07,reteplase,5,B01AD
B01AD08,saruplase,5,B01AD
B01AD09,ancrod,5,B01AD
B01AD10,drotrecogin alfa (activated),5,B01AD
B01AD11,tenecteplase,5,B01AD
B01AD12,protein C,5,B01AD
B01AE01,desirudin,5,B01AE
B01AE02,lepirudin,5,B01AE
B01AE03,argatroban,5,B01AE
B01AE04,melagatran,5,B01AE
B01AE05,ximelagatran,5,B01AE
B01AE06,bivalirudin,5,B01AE
B01AE07,dabigatran etexilate,5,B01AE
B01AF01,rivaroxaban,5,B01AF
B01AF02,apixaban,5,B01AF
B01AF03,edoxaban,5,B01AF
B01AF04,betrixaban,5,B01AF
B01AX01,defibrotide,5,B01AX
B01AX04,dermatan sulfate,5,B01AX
B01AX05,fondaparinux,5,B01AX
B01AX07,caplacizumab,5,B01AX
B02AA01,aminocaproic acid,5,B02AA
B02AA02,tranexamic acid,5,B02AA
B02AA03,aminomethylbenzoic acid,5,B02AA
B02AB01,aprotinin,5,B02AB
B02AB02,alfa1 antitrypsin,5,B02AB
B02AB04,camostat,5,B02AB
B02AB05,ulinastatin,5,B02AB
B02BA01,phytomenadione,5,B02BA
B02BA02,menadione,5,B02BA
B02BB01,"fibrinogen, human",5,B02BB
B02BC01,absorbable gelatin sponge,5,B02BC
B02BC02,oxidized cellulose,5,B02BC
B02BC03,tetragalacturonic acid hydroxymethylester,5,B02BC
B02BC05,adrenalone,5,B02BC
B02BC06,thrombin,5,B02BC
B02BC07,collagen,5,B02BC
B02BC08,calcium alginate,5,B02BC
B02BC09,epinephrine,5,B02BC
B02BC30,combinations,5,B02BC
B02BD01,"coagulation factor IX, II, VII and X in combination",5,B02BD
B02BD02,coagulation factor VIII,5,B02BD
B02BD03,factor VIII inhibitor bypassing activity,5,B02BD
B02BD04,coagulation factor IX,5,B02BD
B02BD05,coagulation factor VII,5,B02BD
B02BD06,von Willebrand factor and coagulation factor VIII in combination,5,B02BD
B02BD07,coagulation factor XIII,5,B02BD
B02BD08,coagulation factor VIIa,5,B02BD
B02BD10,von Willebrand factor,5,B02BD
B02BD11,catridecacog,5,B02BD
B02BD13,coagulation factor X,5,B02BD
B02BD14,susoctocog alfa,5,B02BD
B02BD30,thrombin,5,B02BD
B02BX01,etamsylate,5,B02BX
B02BX02,carbazochrome,5,B02BX
B02BX03,batroxobin,5,B02BX
B02BX04,romiplostim,5,B02BX
B02BX05,eltrombopag,5,B02BX
B02BX06,emicizumab,5,B02BX
B02BX07,lusutrombopag,5,B02BX
B02BX08,avatrombopag,5,B02BX
B02BX09,fostamatinib,5,B02BX
B03AA01,ferrous glycine sulfate,5,B03AA
B03AA02,ferrous fumarate,5,B03AA
B03AA03,ferrous gluconate,5,B03AA
B03AA04,ferrous carbonate,5,B03AA
B03AA05,ferrous chloride,5,B03AA
B03AA06,ferrous succinate,5,B03AA
B03AA07,ferrous sulfate,5,B03AA
B03AA08,ferrous tartrate,5,B03AA
B03AA09,ferrous aspartate,5,B03AA
B03AA10,ferrous ascorbate,5,B03AA
B03AA11,ferrous iodine,5,B03AA
B03AA12,ferrous sodium citrate,5,B03AA
B03AB01,ferric sodium citrate,5,B03AB
B03AB02,saccharated iron oxide,5,B03AB
B03AB03,sodium feredetate,5,B03AB
B03AB04,ferric hydroxide,5,B03AB
B03AB05,ferric oxide polymaltose complexes,5,B03AB
B03AB07,chondroitin sulfate-iron complex,5,B03AB
B03AB08,ferric acetyl transferrin,5,B03AB
B03AB09,ferric proteinsuccinylate,5,B03AB
B03AB10,ferric maltol,5,B03AB
B03AD01,ferrous amino acid complex,5,B03AD
B03AD02,ferrous fumarate,5,B03AD
B03AD03,ferrous sulfate,5,B03AD
B03AD04,ferric oxide polymaltose complexes,5,B03AD
B03AD05,ferrous gluconate,5,B03AD
B03AE01,"iron, vitamin B12 and folic acid",5,B03AE
B03AE02,"iron, multivitamins and folic acid",5,B03AE
B03AE03,iron and multivitamins,5,B03AE
B03AE04,"iron, multivitamins and minerals",5,B03AE
B03AE10,various combinations,5,B03AE
B03BA01,cyanocobalamin,5,B03BA
B03BA02,cyanocobalamin tannin complex,5,B03BA
B03BA03,hydroxocobalamin,5,B03BA
B03BA04,cobamamide,5,B03BA
B03BA05,mecobalamin,5,B03BA
B03BA51,"cyanocobalamin, combinations",5,B03BA
B03BA53,"hydroxocobalamin, combinations",5,B03BA
B03BB01,folic acid,5,B03BB
B03BB51,"folic acid, combinations",5,B03BB
B03XA01,erythropoietin,5,B03XA
B03XA02,darbepoetin alfa,5,B03XA
B03XA03,methoxy polyethylene glycol-epoetin beta,5,B03XA
B03XA04,peginesatide,5,B03XA
B03XA05,roxadustat,5,B03XA
B03XA06,luspatercept,5,B03XA
B05AA01,albumin,5,B05AA
B05AA02,other plasma protein fractions,5,B05AA
B05AA03,fluorocarbon blood substitutes,5,B05AA
B05AA05,dextran,5,B05AA
B05AA06,gelatin agents,5,B05AA
B05AA07,hydroxyethylstarch,5,B05AA
B05AA08,hemoglobin crosfumaril,5,B05AA
B05AA09,hemoglobin raffimer,5,B05AA
B05AA10,hemoglobin glutamer (bovine),5,B05AA
B05AX01,erythrocytes,5,B05AX
B05AX02,thrombocytes,5,B05AX
B05AX03,blood plasma,5,B05AX
B05AX04,stem cells from umbilical cord blood,5,B05AX
B05BA01,amino acids,5,B05BA
B05BA02,fat emulsions,5,B05BA
B05BA03,carbohydrates,5,B05BA
B05BA04,protein hydrolysates,5,B05BA
B05BA10,combinations,5,B05BA
B05BB01,electrolytes,5,B05BB
B05BB02,electrolytes with carbohydrates,5,B05BB
B05BB03,trometamol,5,B05BB
B05BB04,electrolytes in combination with other drugs,5,B05BB
B05BC01,mannitol,5,B05BC
B05BC02,carbamide,5,B05BC
B05CA01,cetylpyridinium,5,B05CA
B05CA02,chlorhexidine,5,B05CA
B05CA03,nitrofural,5,B05CA
B05CA04,sulfamethizole,5,B05CA
B05CA05,taurolidine,5,B05CA
B05CA06,mandelic acid,5,B05CA
B05CA07,noxytiolin,5,B05CA
B05CA08,ethacridine lactate,5,B05CA
B05CA09,neomycin,5,B05CA
B05CA10,combinations,5,B05CA
B05CB01,sodium chloride,5,B05CB
B05CB02,sodium citrate,5,B05CB
B05CB03,magnesium citrate,5,B05CB
B05CB04,sodium bicarbonate,5,B05CB
B05CB10,combinations,5,B05CB
B05CX01,glucose,5,B05CX
B05CX02,sorbitol,5,B05CX
B05CX03,glycine,5,B05CX
B05CX04,mannitol,5,B05CX
B05CX10,combinations,5,B05CX
B05XA01,potassium chloride,5,B05XA
B05XA02,sodium bicarbonate,5,B05XA
B05XA03,sodium chloride,5,B05XA
B05XA04,ammonium chloride,5,B05XA
B05XA05,magnesium sulfate,5,B05XA
B05XA06,"potassium phosphate, incl. combinations with other potassium salts",5,B05XA
B05XA07,calcium chloride,5,B05XA
B05XA08,sodium acetate,5,B05XA
B05XA09,sodium phosphate,5,B05XA
B05XA10,magnesium phosphate,5,B05XA
B05XA11,magnesium chloride,5,B05XA
B05XA12,zinc chloride,5,B05XA
B05XA13,hydrochloric acid,5,B05XA
B05XA14,sodium glycerophosphate,5,B05XA
B05XA15,potassium lactate,5,B05XA
B05XA16,cardioplegia solutions,5,B05XA
B05XA17,potassium acetate,5,B05XA
B05XA18,zinc sulfate,5,B05XA
B05XA30,combinations of electrolytes,5,B05XA
B05XA31,electrolytes in combination with other drugs,5,B05XA
B05XB01,arginine hydrochloride,5,B05XB
B05XB02,alanyl glutamine,5,B05XB
B05XB03,lysine,5,B05XB
B05XX02,trometamol,5,B05XX
B06AA02,fibrinolysin and desoxyribonuclease,5,B06AA
B06AA03,hyaluronidase,5,B06AA
B06AA04,chymotrypsin,5,B06AA
B06AA07,trypsin,5,B06AA
B06AA10,desoxyribonuclease,5,B06AA
B06AA55,"streptokinase, combinations",5,B06AA
B06AB01,hemin,5,B06AB
B06AC01,"c1-inhibitor, plasma derived",5,B06AC
B06AC02,icatibant,5,B06AC
B06AC03,ecallantide,5,B06AC
B06AC04,conestat alfa,5,B06AC
B06AC05,lanadelumab,5,B06AC
B06AX01,crizanlizumab,5,B06AX
B06AX02,betibeglogene autotemcel,5,B06AX
C01AA01,acetyldigitoxin,5,C01AA
C01AA02,acetyldigoxin,5,C01AA
C01AA03,digitalis leaves,5,C01AA
C01AA04,digitoxin,5,C01AA
C01AA05,digoxin,5,C01AA
C01AA06,lanatoside C,5,C01AA
C01AA07,deslanoside,5,C01AA
C01AA08,metildigoxin,5,C01AA
C01AA09,gitoformate,5,C01AA
C01AA52,"acetyldigoxin, combinations",5,C01AA
C01AB01,proscillaridin,5,C01AB
C01AB51,"proscillaridin, combinations",5,C01AB
C01AC01,g-strophanthin,5,C01AC
C01AC03,cymarin,5,C01AC
C01AX02,peruvoside,5,C01AX
C01BA01,quinidine,5,C01BA
C01BA02,procainamide,5,C01BA
C01BA03,disopyramide,5,C01BA
C01BA04,sparteine,5,C01BA
C01BA05,ajmaline,5,C01BA
C01BA08,prajmaline,5,C01BA
C01BA12,lorajmine,5,C01BA
C01BA13,hydroquinidine,5,C01BA
C01BA51,"quinidine, combinations excl. psycholeptics",5,C01BA
C01BA71,"quinidine, combinations with psycholeptics",5,C01BA
C01BB01,lidocaine,5,C01BB
C01BB02,mexiletine,5,C01BB
C01BB03,tocainide,5,C01BB
C01BB04,aprindine,5,C01BB
C01BC03,propafenone,5,C01BC
C01BC04,flecainide,5,C01BC
C01BC07,lorcainide,5,C01BC
C01BC08,encainide,5,C01BC
C01BC09,ethacizine,5,C01BC
C01BD01,amiodarone,5,C01BD
C01BD02,bretylium tosilate,5,C01BD
C01BD03,bunaftine,5,C01BD
C01BD04,dofetilide,5,C01BD
C01BD05,ibutilide,5,C01BD
C01BD06,tedisamil,5,C01BD
C01BD07,dronedarone,5,C01BD
C01BG01,moracizine,5,C01BG
C01BG07,cibenzoline,5,C01BG
C01BG11,vernakalant,5,C01BG
C01CA01,etilefrine,5,C01CA
C01CA02,isoprenaline,5,C01CA
C01CA03,norepinephrine,5,C01CA
C01CA04,dopamine,5,C01CA
C01CA05,norfenefrine,5,C01CA
C01CA06,phenylephrine,5,C01CA
C01CA07,dobutamine,5,C01CA
C01CA08,oxedrine,5,C01CA
C01CA09,metaraminol,5,C01CA
C01CA10,methoxamine,5,C01CA
C01CA11,mephentermine,5,C01CA
C01CA12,dimetofrine,5,C01CA
C01CA13,prenalterol,5,C01CA
C01CA14,dopexamine,5,C01CA
C01CA15,gepefrine,5,C01CA
C01CA16,ibopamine,5,C01CA
C01CA17,midodrine,5,C01CA
C01CA18,octopamine,5,C01CA
C01CA19,fenoldopam,5,C01CA
C01CA21,cafedrine,5,C01CA
C01CA22,arbutamine,5,C01CA
C01CA23,theodrenaline,5,C01CA
C01CA24,epinephrine,5,C01CA
C01CA25,amezinium metilsulfate,5,C01CA
C01CA26,ephedrine,5,C01CA
C01CA27,droxidopa,5,C01CA
C01CA30,combinations,5,C01CA
C01CA51,"etilefrine, combinations",5,C01CA
C01CE01,amrinone,5,C01CE
C01CE02,milrinone,5,C01CE
C01CE03,enoximone,5,C01CE
C01CE04,bucladesine,5,C01CE
C01CX06,angiotensinamide,5,C01CX
C01CX07,xamoterol,5,C01CX
C01CX08,levosimendan,5,C01CX
C01CX09,angiotensin II,5,C01CX
C01DA02,glyceryl trinitrate,5,C01DA
C01DA04,methylpropylpropanediol dinitrate,5,C01DA
C01DA05,pentaerithrityl tetranitrate,5,C01DA
C01DA07,propatylnitrate,5,C01DA
C01DA08,isosorbide dinitrate,5,C01DA
C01DA09,trolnitrate,5,C01DA
C01DA13,eritrityl tetranitrate,5,C01DA
C01DA14,isosorbide mononitrate,5,C01DA
C01DA20,organic nitrates in combination,5,C01DA
C01DA38,tenitramine,5,C01DA
C01DA52,"glyceryl trinitrate, combinations",5,C01DA
C01DA54,"methylpropylpropanediol dinitrate, combinations",5,C01DA
C01DA55,"pentaerithrityl tetranitrate, combinations",5,C01DA
C01DA57,"propatylnitrate, combinations",5,C01DA
C01DA58,"isosorbide dinitrate, combinations",5,C01DA
C01DA59,"trolnitrate, combinations",5,C01DA
C01DA63,"eritrityl tetranitrate, combinations",5,C01DA
C01DA70,organic nitrates in combination with psycholeptics,5,C01DA
C01DB01,flosequinan,5,C01DB
C01DX01,itramin tosilate,5,C01DX
C01DX02,prenylamine,5,C01DX
C01DX03,oxyfedrine,5,C01DX
C01DX04,benziodarone,5,C01DX
C01DX05,carbocromen,5,C01DX
C01DX06,hexobendine,5,C01DX
C01DX07,etafenone,5,C01DX
C01DX08,heptaminol,5,C01DX
C01DX09,imolamine,5,C01DX
C01DX10,dilazep,5,C01DX
C01DX11,trapidil,5,C01DX
C01DX12,molsidomine,5,C01DX
C01DX13,efloxate,5,C01DX
C01DX14,cinepazet,5,C01DX
C01DX15,cloridarol,5,C01DX
C01DX16,nicorandil,5,C01DX
C01DX18,linsidomine,5,C01DX
C01DX19,nesiritide,5,C01DX
C01DX21,serelaxin,5,C01DX
C01DX22,vericiguat,5,C01DX
C01DX51,"itramin tosilate, combinations",5,C01DX
C01DX52,"prenylamine, combinations",5,C01DX
C01DX53,"oxyfedrine, combinations",5,C01DX
C01DX54,"benziodarone, combinations",5,C01DX
C01EA01,alprostadil,5,C01EA
C01EB02,camphora,5,C01EB
C01EB03,indometacin,5,C01EB
C01EB04,crataegus glycosides,5,C01EB
C01EB05,creatinolfosfate,5,C01EB
C01EB06,fosfocreatine,5,C01EB
C01EB07,"fructose 1,6-diphosphate",5,C01EB
C01EB09,ubidecarenone,5,C01EB
C01EB10,adenosine,5,C01EB
C01EB11,tiracizine,5,C01EB
C01EB13,acadesine,5,C01EB
C01EB15,trimetazidine,5,C01EB
C01EB16,ibuprofen,5,C01EB
C01EB17,ivabradine,5,C01EB
C01EB18,ranolazine,5,C01EB
C01EB21,regadenoson,5,C01EB
C01EB22,meldonium,5,C01EB
C01EB23,tiazotic acid,5,C01EB
C02AA01,rescinnamine,5,C02AA
C02AA02,reserpine,5,C02AA
C02AA03,combinations of rauwolfia alkaloids,5,C02AA
C02AA04,"rauwolfia alkaloids, whole root",5,C02AA
C02AA05,deserpidine,5,C02AA
C02AA06,methoserpidine,5,C02AA
C02AA07,bietaserpine,5,C02AA
C02AA52,"reserpine, combinations",5,C02AA
C02AA53,"combinations of rauwolfia alkoloids, combinations",5,C02AA
C02AA57,"bietaserpine, combinations",5,C02AA
C02AB01,methyldopa (levorotatory),5,C02AB
C02AB02,methyldopa (racemic),5,C02AB
C02AC01,clonidine,5,C02AC
C02AC02,guanfacine,5,C02AC
C02AC04,tolonidine,5,C02AC
C02AC05,moxonidine,5,C02AC
C02AC06,rilmenidine,5,C02AC
C02BA01,trimetaphan,5,C02BA
C02BB01,mecamylamine,5,C02BB
C02CA01,prazosin,5,C02CA
C02CA02,indoramin,5,C02CA
C02CA03,trimazosin,5,C02CA
C02CA04,doxazosin,5,C02CA
C02CA06,urapidil,5,C02CA
C02CC01,betanidine,5,C02CC
C02CC02,guanethidine,5,C02CC
C02CC03,guanoxan,5,C02CC
C02CC04,debrisoquine,5,C02CC
C02CC05,guanoclor,5,C02CC
C02CC06,guanazodine,5,C02CC
C02CC07,guanoxabenz,5,C02CC
C02DA01,diazoxide,5,C02DA
C02DB01,dihydralazine,5,C02DB
C02DB02,hydralazine,5,C02DB
C02DB03,endralazine,5,C02DB
C02DB04,cadralazine,5,C02DB
C02DC01,minoxidil,5,C02DC
C02DD01,nitroprusside,5,C02DD
C02DG01,pinacidil,5,C02DG
C02KA01,veratrum,5,C02KA
C02KB01,metirosine,5,C02KB
C02KC01,pargyline,5,C02KC
C02KD01,ketanserin,5,C02KD
C02KX01,bosentan,5,C02KX
C02KX02,ambrisentan,5,C02KX
C02KX03,sitaxentan,5,C02KX
C02KX04,macitentan,5,C02KX
C02KX05,riociguat,5,C02KX
C02KX52,ambrisentan and tadalafil,5,C02KX
C02LA01,reserpine and diuretics,5,C02LA
C02LA02,rescinnamine and diuretics,5,C02LA
C02LA03,deserpidine and diuretics,5,C02LA
C02LA04,methoserpidine and diuretics,5,C02LA
C02LA07,bietaserpine and diuretics,5,C02LA
C02LA08,"rauwolfia alkaloids, whole root and diuretics",5,C02LA
C02LA09,syrosingopine and diuretics,5,C02LA
C02LA50,combination of rauwolfia alkaloids and diuretics incl. other combinations,5,C02LA
C02LA51,"reserpine and diuretics, combinations with other drugs",5,C02LA
